filename,width,height,class,xmin,ymin,xmax,ymax
spermJoin_mp4-1085_jpg.rf.3af0eac0570cd11e9d707a2f29a2b7ab.jpg,640,640,Sperms,36,0,52,18
spermJoin_mp4-1085_jpg.rf.3af0eac0570cd11e9d707a2f29a2b7ab.jpg,640,640,Sperms,580,251,595,269
spermJoin_mp4-1085_jpg.rf.3af0eac0570cd11e9d707a2f29a2b7ab.jpg,640,640,Sperms,143,579,158,600
spermJoin_mp4-1085_jpg.rf.3af0eac0570cd11e9d707a2f29a2b7ab.jpg,640,640,Sperms,228,285,244,306
spermJoin_mp4-1085_jpg.rf.3af0eac0570cd11e9d707a2f29a2b7ab.jpg,640,640,Sperms,479,476,495,497
spermJoin_mp4-1085_jpg.rf.3af0eac0570cd11e9d707a2f29a2b7ab.jpg,640,640,Sperms,18,242,32,260
spermJoin_mp4-1085_jpg.rf.3af0eac0570cd11e9d707a2f29a2b7ab.jpg,640,640,Sperms,7,232,21,253
spermJoin_mp4-330_jpg.rf.3ce54e4598c0766bff7fd1afbf8d37df.jpg,640,640,Sperms,100,278,117,299
spermJoin_mp4-330_jpg.rf.3ce54e4598c0766bff7fd1afbf8d37df.jpg,640,640,Sperms,26,354,44,374
spermJoin_mp4-330_jpg.rf.3ce54e4598c0766bff7fd1afbf8d37df.jpg,640,640,Sperms,493,85,509,108
spermJoin_mp4-330_jpg.rf.3ce54e4598c0766bff7fd1afbf8d37df.jpg,640,640,Sperms,560,207,578,229
spermJoin_mp4-330_jpg.rf.3ce54e4598c0766bff7fd1afbf8d37df.jpg,640,640,Sperms,208,167,224,188
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,287,508,303,530
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,99,476,115,498
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,191,68,205,86
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,131,524,146,547
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,554,463,569,483
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,404,180,421,200
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,107,353,123,372
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,556,28,572,49
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,202,167,214,186
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,278,361,295,381
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,192,418,211,439
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,483,284,499,305
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,284,150,298,170
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,131,570,147,587
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,386,562,400,583
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,495,383,512,408
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,209,235,223,255
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,171,152,185,173
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,130,148,146,165
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,11,290,24,309
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,233,101,245,120
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,216,102,231,120
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,78,353,93,373
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,96,622,115,640
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,162,1,173,12
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,232,599,247,620
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,103,524,119,546
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,144,1,157,20
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,590,67,605,90
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,558,5,571,23
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,385,224,407,248
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,442,176,464,205
spermJoin_mp4-500_jpg.rf.3cd4f71b172f88774a376c4c9f3b422d.jpg,640,640,Sperms,321,182,333,204
spermJoin_mp4-1209_jpg.rf.3bb14666e69e3580a79e95dc060d9df9.jpg,640,640,Sperms,378,20,393,41
spermJoin_mp4-1209_jpg.rf.3bb14666e69e3580a79e95dc060d9df9.jpg,640,640,Sperms,544,91,561,112
spermJoin_mp4-1209_jpg.rf.3bb14666e69e3580a79e95dc060d9df9.jpg,640,640,Sperms,328,548,345,572
spermJoin_mp4-1209_jpg.rf.3bb14666e69e3580a79e95dc060d9df9.jpg,640,640,Sperms,8,88,25,107
spermJoin_mp4-1209_jpg.rf.3bb14666e69e3580a79e95dc060d9df9.jpg,640,640,Sperms,559,300,578,322
spermJoin_mp4-1209_jpg.rf.3bb14666e69e3580a79e95dc060d9df9.jpg,640,640,Sperms,280,624,295,640
spermJoin_mp4-1209_jpg.rf.3bb14666e69e3580a79e95dc060d9df9.jpg,640,640,Sperms,522,151,538,173
spermJoin_mp4-1209_jpg.rf.3bb14666e69e3580a79e95dc060d9df9.jpg,640,640,Sperms,519,64,538,88
spermJoin_mp4-1209_jpg.rf.3bb14666e69e3580a79e95dc060d9df9.jpg,640,640,Sperms,291,410,307,432
spermJoin_mp4-1209_jpg.rf.3bb14666e69e3580a79e95dc060d9df9.jpg,640,640,Sperms,96,549,112,568
spermJoin_mp4-1209_jpg.rf.3bb14666e69e3580a79e95dc060d9df9.jpg,640,640,Sperms,469,497,483,516
spermJoin_mp4-1209_jpg.rf.3bb14666e69e3580a79e95dc060d9df9.jpg,640,640,Sperms,98,593,113,616
spermJoin_mp4-1209_jpg.rf.3bb14666e69e3580a79e95dc060d9df9.jpg,640,640,Sperms,419,199,438,225
spermJoin_mp4-664_jpg.rf.3cdd92ad61e217a457a6757aba90251d.jpg,640,640,Sperms,241,85,256,106
spermJoin_mp4-664_jpg.rf.3cdd92ad61e217a457a6757aba90251d.jpg,640,640,Sperms,35,339,50,364
spermJoin_mp4-664_jpg.rf.3cdd92ad61e217a457a6757aba90251d.jpg,640,640,Sperms,610,407,628,428
spermJoin_mp4-664_jpg.rf.3cdd92ad61e217a457a6757aba90251d.jpg,640,640,Sperms,59,28,75,47
spermJoin_mp4-664_jpg.rf.3cdd92ad61e217a457a6757aba90251d.jpg,640,640,Sperms,159,542,175,565
spermJoin_mp4-664_jpg.rf.3cdd92ad61e217a457a6757aba90251d.jpg,640,640,Sperms,362,92,378,115
spermJoin_mp4-664_jpg.rf.3cdd92ad61e217a457a6757aba90251d.jpg,640,640,Sperms,259,106,274,124
spermJoin_mp4-664_jpg.rf.3cdd92ad61e217a457a6757aba90251d.jpg,640,640,Sperms,538,614,554,635
spermJoin_mp4-664_jpg.rf.3cdd92ad61e217a457a6757aba90251d.jpg,640,640,Sperms,567,129,583,150
spermJoin_mp4-664_jpg.rf.3cdd92ad61e217a457a6757aba90251d.jpg,640,640,Sperms,590,156,606,177
spermJoin_mp4-664_jpg.rf.3cdd92ad61e217a457a6757aba90251d.jpg,640,640,Sperms,499,51,513,72
spermJoin_mp4-664_jpg.rf.3cdd92ad61e217a457a6757aba90251d.jpg,640,640,Sperms,411,147,424,166
spermJoin_mp4-664_jpg.rf.3cdd92ad61e217a457a6757aba90251d.jpg,640,640,Sperms,437,505,452,527
spermJoin_mp4-664_jpg.rf.3cdd92ad61e217a457a6757aba90251d.jpg,640,640,Sperms,568,560,587,583
spermJoin_mp4-664_jpg.rf.3cdd92ad61e217a457a6757aba90251d.jpg,640,640,Sperms,343,593,356,614
spermJoin_mp4-664_jpg.rf.3cdd92ad61e217a457a6757aba90251d.jpg,640,640,Sperms,201,258,220,278
spermJoin_mp4-664_jpg.rf.3cdd92ad61e217a457a6757aba90251d.jpg,640,640,Sperms,44,242,59,263
spermJoin_mp4-664_jpg.rf.3cdd92ad61e217a457a6757aba90251d.jpg,640,640,Sperms,279,94,296,116
spermJoin_mp4-664_jpg.rf.3cdd92ad61e217a457a6757aba90251d.jpg,640,640,Sperms,315,1,327,19
spermJoin_mp4-664_jpg.rf.3cdd92ad61e217a457a6757aba90251d.jpg,640,640,Sperms,190,0,211,24
spermJoin_mp4-664_jpg.rf.3cdd92ad61e217a457a6757aba90251d.jpg,640,640,Sperms,402,163,421,182
spermJoin_mp4-664_jpg.rf.3cdd92ad61e217a457a6757aba90251d.jpg,640,640,Sperms,477,310,498,344
spermJoin_mp4-1347_jpg.rf.3bdbe9aad7ac8217c5d7b081659f955e.jpg,640,640,Sperms,0,158,14,178
spermJoin_mp4-1347_jpg.rf.3bdbe9aad7ac8217c5d7b081659f955e.jpg,640,640,Sperms,13,148,28,172
spermJoin_mp4-1347_jpg.rf.3bdbe9aad7ac8217c5d7b081659f955e.jpg,640,640,Sperms,124,180,145,203
spermJoin_mp4-1347_jpg.rf.3bdbe9aad7ac8217c5d7b081659f955e.jpg,640,640,Sperms,109,223,124,238
spermJoin_mp4-1347_jpg.rf.3bdbe9aad7ac8217c5d7b081659f955e.jpg,640,640,Sperms,320,85,334,102
spermJoin_mp4-1347_jpg.rf.3bdbe9aad7ac8217c5d7b081659f955e.jpg,640,640,Sperms,389,94,404,118
spermJoin_mp4-1347_jpg.rf.3bdbe9aad7ac8217c5d7b081659f955e.jpg,640,640,Sperms,431,103,444,121
spermJoin_mp4-1347_jpg.rf.3bdbe9aad7ac8217c5d7b081659f955e.jpg,640,640,Sperms,520,354,534,372
spermJoin_mp4-1347_jpg.rf.3bdbe9aad7ac8217c5d7b081659f955e.jpg,640,640,Sperms,609,388,620,407
spermJoin_mp4-1347_jpg.rf.3bdbe9aad7ac8217c5d7b081659f955e.jpg,640,640,Sperms,503,478,514,498
spermJoin_mp4-1347_jpg.rf.3bdbe9aad7ac8217c5d7b081659f955e.jpg,640,640,Sperms,374,548,388,564
spermJoin_mp4-1347_jpg.rf.3bdbe9aad7ac8217c5d7b081659f955e.jpg,640,640,Sperms,221,475,237,493
spermJoin_mp4-1347_jpg.rf.3bdbe9aad7ac8217c5d7b081659f955e.jpg,640,640,Sperms,77,462,95,486
spermJoin_mp4-1347_jpg.rf.3bdbe9aad7ac8217c5d7b081659f955e.jpg,640,640,Sperms,57,543,72,565
spermJoin_mp4-1347_jpg.rf.3bdbe9aad7ac8217c5d7b081659f955e.jpg,640,640,Sperms,33,553,51,580
spermJoin_mp4-1271_jpg.rf.3e991b7d4ec2d23ceeee4e45acc9ea8b.jpg,640,640,Sperms,217,166,232,187
spermJoin_mp4-1271_jpg.rf.3e991b7d4ec2d23ceeee4e45acc9ea8b.jpg,640,640,Sperms,58,548,74,569
spermJoin_mp4-1271_jpg.rf.3e991b7d4ec2d23ceeee4e45acc9ea8b.jpg,640,640,Sperms,504,477,520,500
spermJoin_mp4-1271_jpg.rf.3e991b7d4ec2d23ceeee4e45acc9ea8b.jpg,640,640,Sperms,159,371,176,396
spermJoin_mp4-1271_jpg.rf.3e991b7d4ec2d23ceeee4e45acc9ea8b.jpg,640,640,Sperms,235,138,251,158
spermJoin_mp4-1271_jpg.rf.3e991b7d4ec2d23ceeee4e45acc9ea8b.jpg,640,640,Sperms,71,482,87,504
spermJoin_mp4-1271_jpg.rf.3e991b7d4ec2d23ceeee4e45acc9ea8b.jpg,640,640,Sperms,519,354,539,376
spermJoin_mp4-1271_jpg.rf.3e991b7d4ec2d23ceeee4e45acc9ea8b.jpg,640,640,Sperms,428,98,442,121
spermJoin_mp4-1271_jpg.rf.3e991b7d4ec2d23ceeee4e45acc9ea8b.jpg,640,640,Sperms,168,171,188,192
spermJoin_mp4-1271_jpg.rf.3e991b7d4ec2d23ceeee4e45acc9ea8b.jpg,640,640,Sperms,603,384,617,406
spermJoin_mp4-1271_jpg.rf.3e991b7d4ec2d23ceeee4e45acc9ea8b.jpg,640,640,Sperms,320,83,337,103
spermJoin_mp4-1271_jpg.rf.3e991b7d4ec2d23ceeee4e45acc9ea8b.jpg,640,640,Sperms,105,233,124,255
spermJoin_mp4-1271_jpg.rf.3e991b7d4ec2d23ceeee4e45acc9ea8b.jpg,640,640,Sperms,629,77,639,96
spermJoin_mp4-1271_jpg.rf.3e991b7d4ec2d23ceeee4e45acc9ea8b.jpg,640,640,Sperms,2,157,15,181
spermJoin_mp4-1154_jpg.rf.3ef84f258265c20d59c204beec5ba23a.jpg,640,640,Sperms,168,451,184,474
spermJoin_mp4-1154_jpg.rf.3ef84f258265c20d59c204beec5ba23a.jpg,640,640,Sperms,621,326,637,348
spermJoin_mp4-1154_jpg.rf.3ef84f258265c20d59c204beec5ba23a.jpg,640,640,Sperms,167,603,185,626
spermJoin_mp4-1154_jpg.rf.3ef84f258265c20d59c204beec5ba23a.jpg,640,640,Sperms,144,164,160,184
spermJoin_mp4-1154_jpg.rf.3ef84f258265c20d59c204beec5ba23a.jpg,640,640,Sperms,74,56,90,76
spermJoin_mp4-1154_jpg.rf.3ef84f258265c20d59c204beec5ba23a.jpg,640,640,Sperms,70,379,85,400
spermJoin_mp4-1154_jpg.rf.3ef84f258265c20d59c204beec5ba23a.jpg,640,640,Sperms,349,458,367,483
spermJoin_mp4-1154_jpg.rf.3ef84f258265c20d59c204beec5ba23a.jpg,640,640,Sperms,76,224,92,244
spermJoin_mp4-1154_jpg.rf.3ef84f258265c20d59c204beec5ba23a.jpg,640,640,Sperms,511,433,531,454
spermJoin_mp4-1154_jpg.rf.3ef84f258265c20d59c204beec5ba23a.jpg,640,640,Sperms,118,117,133,137
spermJoin_mp4-1154_jpg.rf.3ef84f258265c20d59c204beec5ba23a.jpg,640,640,Sperms,175,134,190,153
spermJoin_mp4-1154_jpg.rf.3ef84f258265c20d59c204beec5ba23a.jpg,640,640,Sperms,62,410,80,430
spermJoin_mp4-1154_jpg.rf.3ef84f258265c20d59c204beec5ba23a.jpg,640,640,Sperms,345,136,365,159
spermJoin_mp4-1154_jpg.rf.3ef84f258265c20d59c204beec5ba23a.jpg,640,640,Sperms,238,444,253,463
spermJoin_mp4-1154_jpg.rf.3ef84f258265c20d59c204beec5ba23a.jpg,640,640,Sperms,439,558,455,581
spermJoin_mp4-1154_jpg.rf.3ef84f258265c20d59c204beec5ba23a.jpg,640,640,Sperms,602,55,619,78
spermJoin_mp4-1154_jpg.rf.3ef84f258265c20d59c204beec5ba23a.jpg,640,640,Sperms,410,612,426,638
spermJoin_mp4-1154_jpg.rf.3ef84f258265c20d59c204beec5ba23a.jpg,640,640,Sperms,246,469,263,486
spermJoin_mp4-1154_jpg.rf.3ef84f258265c20d59c204beec5ba23a.jpg,640,640,Sperms,247,67,264,91
spermJoin_mp4-533_jpg.rf.3faa21a54cc0b1fa9ee0134497467786.jpg,640,640,Sperms,588,219,607,240
spermJoin_mp4-533_jpg.rf.3faa21a54cc0b1fa9ee0134497467786.jpg,640,640,Sperms,406,238,425,260
spermJoin_mp4-533_jpg.rf.3faa21a54cc0b1fa9ee0134497467786.jpg,640,640,Sperms,525,379,542,401
spermJoin_mp4-533_jpg.rf.3faa21a54cc0b1fa9ee0134497467786.jpg,640,640,Sperms,615,294,632,314
spermJoin_mp4-533_jpg.rf.3faa21a54cc0b1fa9ee0134497467786.jpg,640,640,Sperms,280,92,299,116
spermJoin_mp4-533_jpg.rf.3faa21a54cc0b1fa9ee0134497467786.jpg,640,640,Sperms,590,157,607,178
spermJoin_mp4-533_jpg.rf.3faa21a54cc0b1fa9ee0134497467786.jpg,640,640,Sperms,545,489,563,511
spermJoin_mp4-533_jpg.rf.3faa21a54cc0b1fa9ee0134497467786.jpg,640,640,Sperms,480,323,501,350
spermJoin_mp4-533_jpg.rf.3faa21a54cc0b1fa9ee0134497467786.jpg,640,640,Sperms,340,595,358,614
spermJoin_mp4-533_jpg.rf.3faa21a54cc0b1fa9ee0134497467786.jpg,640,640,Sperms,250,82,264,102
spermJoin_mp4-140_jpg.rf.3f8316b9a252686328f78f722c653aeb.jpg,640,640,Sperms,234,483,250,506
spermJoin_mp4-140_jpg.rf.3f8316b9a252686328f78f722c653aeb.jpg,640,640,Sperms,56,45,72,69
spermJoin_mp4-140_jpg.rf.3f8316b9a252686328f78f722c653aeb.jpg,640,640,Sperms,192,475,208,497
spermJoin_mp4-140_jpg.rf.3f8316b9a252686328f78f722c653aeb.jpg,640,640,Sperms,164,473,179,494
spermJoin_mp4-140_jpg.rf.3f8316b9a252686328f78f722c653aeb.jpg,640,640,Sperms,319,93,335,114
spermJoin_mp4-140_jpg.rf.3f8316b9a252686328f78f722c653aeb.jpg,640,640,Sperms,257,444,271,468
spermJoin_mp4-37_jpg.rf.3d117fb2bed2649a14dc4b7bceb44fe6.jpg,640,640,Sperms,74,264,93,286
spermJoin_mp4-37_jpg.rf.3d117fb2bed2649a14dc4b7bceb44fe6.jpg,640,640,Sperms,87,291,103,319
spermJoin_mp4-37_jpg.rf.3d117fb2bed2649a14dc4b7bceb44fe6.jpg,640,640,Sperms,391,234,409,270
spermJoin_mp4-37_jpg.rf.3d117fb2bed2649a14dc4b7bceb44fe6.jpg,640,640,Sperms,577,212,591,237
spermJoin_mp4-37_jpg.rf.3d117fb2bed2649a14dc4b7bceb44fe6.jpg,640,640,Sperms,609,489,626,516
spermJoin_mp4-37_jpg.rf.3d117fb2bed2649a14dc4b7bceb44fe6.jpg,640,640,Sperms,95,626,109,640
spermJoin_mp4-213_jpg.rf.3eeaebfcc886e158355aee8bffe4a49a.jpg,640,640,Sperms,310,287,329,309
spermJoin_mp4-213_jpg.rf.3eeaebfcc886e158355aee8bffe4a49a.jpg,640,640,Sperms,180,440,199,463
spermJoin_mp4-213_jpg.rf.3eeaebfcc886e158355aee8bffe4a49a.jpg,640,640,Sperms,236,145,251,169
spermJoin_mp4-213_jpg.rf.3eeaebfcc886e158355aee8bffe4a49a.jpg,640,640,Sperms,501,184,522,210
spermJoin_mp4-213_jpg.rf.3eeaebfcc886e158355aee8bffe4a49a.jpg,640,640,Sperms,292,29,310,55
spermJoin_mp4-213_jpg.rf.3eeaebfcc886e158355aee8bffe4a49a.jpg,640,640,Sperms,123,369,142,392
spermJoin_mp4-213_jpg.rf.3eeaebfcc886e158355aee8bffe4a49a.jpg,640,640,Sperms,385,473,401,497
spermJoin_mp4-213_jpg.rf.3eeaebfcc886e158355aee8bffe4a49a.jpg,640,640,Sperms,0,235,6,259
spermJoin_mp4-213_jpg.rf.3eeaebfcc886e158355aee8bffe4a49a.jpg,640,640,Sperms,143,245,160,273
spermJoin_mp4-1174_jpg.rf.3c356075e1d0794b1b257e31e114dc4c.jpg,640,640,Sperms,143,164,160,184
spermJoin_mp4-1174_jpg.rf.3c356075e1d0794b1b257e31e114dc4c.jpg,640,640,Sperms,75,56,90,76
spermJoin_mp4-1174_jpg.rf.3c356075e1d0794b1b257e31e114dc4c.jpg,640,640,Sperms,379,44,395,67
spermJoin_mp4-1174_jpg.rf.3c356075e1d0794b1b257e31e114dc4c.jpg,640,640,Sperms,175,598,192,619
spermJoin_mp4-1174_jpg.rf.3c356075e1d0794b1b257e31e114dc4c.jpg,640,640,Sperms,358,188,375,213
spermJoin_mp4-1174_jpg.rf.3c356075e1d0794b1b257e31e114dc4c.jpg,640,640,Sperms,76,224,91,244
spermJoin_mp4-1174_jpg.rf.3c356075e1d0794b1b257e31e114dc4c.jpg,640,640,Sperms,173,450,188,473
spermJoin_mp4-1174_jpg.rf.3c356075e1d0794b1b257e31e114dc4c.jpg,640,640,Sperms,70,379,85,400
spermJoin_mp4-1174_jpg.rf.3c356075e1d0794b1b257e31e114dc4c.jpg,640,640,Sperms,64,407,82,430
spermJoin_mp4-1174_jpg.rf.3c356075e1d0794b1b257e31e114dc4c.jpg,640,640,Sperms,511,433,531,454
spermJoin_mp4-1174_jpg.rf.3c356075e1d0794b1b257e31e114dc4c.jpg,640,640,Sperms,195,50,210,72
spermJoin_mp4-1174_jpg.rf.3c356075e1d0794b1b257e31e114dc4c.jpg,640,640,Sperms,394,375,411,397
spermJoin_mp4-1174_jpg.rf.3c356075e1d0794b1b257e31e114dc4c.jpg,640,640,Sperms,186,217,201,238
spermJoin_mp4-1174_jpg.rf.3c356075e1d0794b1b257e31e114dc4c.jpg,640,640,Sperms,238,444,254,463
spermJoin_mp4-1174_jpg.rf.3c356075e1d0794b1b257e31e114dc4c.jpg,640,640,Sperms,601,55,618,77
spermJoin_mp4-1174_jpg.rf.3c356075e1d0794b1b257e31e114dc4c.jpg,640,640,Sperms,172,137,186,155
spermJoin_mp4-1174_jpg.rf.3c356075e1d0794b1b257e31e114dc4c.jpg,640,640,Sperms,245,471,266,490
spermJoin_mp4-1174_jpg.rf.3c356075e1d0794b1b257e31e114dc4c.jpg,640,640,Sperms,244,65,262,89
spermJoin_mp4-905_jpg.rf.3dbfd1bcec0f17d8c1f9d2b035caec22.jpg,640,640,Sperms,599,231,616,254
spermJoin_mp4-905_jpg.rf.3dbfd1bcec0f17d8c1f9d2b035caec22.jpg,640,640,Sperms,199,184,216,204
spermJoin_mp4-905_jpg.rf.3dbfd1bcec0f17d8c1f9d2b035caec22.jpg,640,640,Sperms,115,79,131,98
spermJoin_mp4-905_jpg.rf.3dbfd1bcec0f17d8c1f9d2b035caec22.jpg,640,640,Sperms,521,203,540,223
spermJoin_mp4-905_jpg.rf.3dbfd1bcec0f17d8c1f9d2b035caec22.jpg,640,640,Sperms,60,363,75,384
spermJoin_mp4-905_jpg.rf.3dbfd1bcec0f17d8c1f9d2b035caec22.jpg,640,640,Sperms,522,318,539,341
spermJoin_mp4-905_jpg.rf.3dbfd1bcec0f17d8c1f9d2b035caec22.jpg,640,640,Sperms,57,394,72,416
spermJoin_mp4-905_jpg.rf.3dbfd1bcec0f17d8c1f9d2b035caec22.jpg,640,640,Sperms,563,498,585,526
spermJoin_mp4-905_jpg.rf.3dbfd1bcec0f17d8c1f9d2b035caec22.jpg,640,640,Sperms,66,172,81,193
spermJoin_mp4-905_jpg.rf.3dbfd1bcec0f17d8c1f9d2b035caec22.jpg,640,640,Sperms,0,175,14,196
spermJoin_mp4-905_jpg.rf.3dbfd1bcec0f17d8c1f9d2b035caec22.jpg,640,640,Sperms,8,13,22,31
spermJoin_mp4-1192_jpg.rf.3dda60aa737becacdf4f8a7d51e1719e.jpg,640,640,Sperms,377,20,392,42
spermJoin_mp4-1192_jpg.rf.3dda60aa737becacdf4f8a7d51e1719e.jpg,640,640,Sperms,548,94,565,114
spermJoin_mp4-1192_jpg.rf.3dda60aa737becacdf4f8a7d51e1719e.jpg,640,640,Sperms,281,619,296,640
spermJoin_mp4-1192_jpg.rf.3dda60aa737becacdf4f8a7d51e1719e.jpg,640,640,Sperms,328,548,345,572
spermJoin_mp4-1192_jpg.rf.3dda60aa737becacdf4f8a7d51e1719e.jpg,640,640,Sperms,229,571,245,594
spermJoin_mp4-1192_jpg.rf.3dda60aa737becacdf4f8a7d51e1719e.jpg,640,640,Sperms,493,620,510,640
spermJoin_mp4-1192_jpg.rf.3dda60aa737becacdf4f8a7d51e1719e.jpg,640,640,Sperms,522,152,537,173
spermJoin_mp4-1192_jpg.rf.3dda60aa737becacdf4f8a7d51e1719e.jpg,640,640,Sperms,126,621,143,640
spermJoin_mp4-1192_jpg.rf.3dda60aa737becacdf4f8a7d51e1719e.jpg,640,640,Sperms,502,46,521,70
spermJoin_mp4-1192_jpg.rf.3dda60aa737becacdf4f8a7d51e1719e.jpg,640,640,Sperms,469,497,483,517
spermJoin_mp4-1192_jpg.rf.3dda60aa737becacdf4f8a7d51e1719e.jpg,640,640,Sperms,571,295,587,317
spermJoin_mp4-1192_jpg.rf.3dda60aa737becacdf4f8a7d51e1719e.jpg,640,640,Sperms,107,173,124,197
spermJoin_mp4-1192_jpg.rf.3dda60aa737becacdf4f8a7d51e1719e.jpg,640,640,Sperms,97,549,113,569
spermJoin_mp4-33_jpg.rf.3d56781fac1183e40aa6eae7c30d2561.jpg,640,640,Sperms,96,581,112,604
spermJoin_mp4-33_jpg.rf.3d56781fac1183e40aa6eae7c30d2561.jpg,640,640,Sperms,382,270,399,293
spermJoin_mp4-33_jpg.rf.3d56781fac1183e40aa6eae7c30d2561.jpg,640,640,Sperms,73,265,89,288
spermJoin_mp4-33_jpg.rf.3d56781fac1183e40aa6eae7c30d2561.jpg,640,640,Sperms,593,448,612,473
spermJoin_mp4-33_jpg.rf.3d56781fac1183e40aa6eae7c30d2561.jpg,640,640,Sperms,486,37,500,54
spermJoin_mp4-33_jpg.rf.3d56781fac1183e40aa6eae7c30d2561.jpg,640,640,Sperms,596,168,613,193
spermJoin_mp4-33_jpg.rf.3d56781fac1183e40aa6eae7c30d2561.jpg,640,640,Sperms,90,292,108,318
spermJoin_mp4-33_jpg.rf.3d56781fac1183e40aa6eae7c30d2561.jpg,640,640,Sperms,399,504,421,533
spermJoin_mp4-33_jpg.rf.3d56781fac1183e40aa6eae7c30d2561.jpg,640,640,Sperms,106,605,126,629
spermJoin_mp4-1062_jpg.rf.3fb370552543f5239a444ca6cbc6e46c.jpg,640,640,Sperms,481,93,498,113
spermJoin_mp4-1062_jpg.rf.3fb370552543f5239a444ca6cbc6e46c.jpg,640,640,Sperms,29,28,47,48
spermJoin_mp4-1062_jpg.rf.3fb370552543f5239a444ca6cbc6e46c.jpg,640,640,Sperms,312,211,328,234
spermJoin_mp4-1062_jpg.rf.3fb370552543f5239a444ca6cbc6e46c.jpg,640,640,Sperms,507,422,523,443
spermJoin_mp4-1062_jpg.rf.3fb370552543f5239a444ca6cbc6e46c.jpg,640,640,Sperms,390,532,405,551
spermJoin_mp4-1062_jpg.rf.3fb370552543f5239a444ca6cbc6e46c.jpg,640,640,Sperms,213,523,229,544
spermJoin_mp4-1062_jpg.rf.3fb370552543f5239a444ca6cbc6e46c.jpg,640,640,Sperms,16,242,33,261
spermJoin_mp4-1062_jpg.rf.3fb370552543f5239a444ca6cbc6e46c.jpg,640,640,Sperms,246,49,261,70
spermJoin_mp4-1062_jpg.rf.3fb370552543f5239a444ca6cbc6e46c.jpg,640,640,Sperms,291,57,307,79
spermJoin_mp4-1062_jpg.rf.3fb370552543f5239a444ca6cbc6e46c.jpg,640,640,Sperms,571,313,587,338
